"FID","CODIGO_ACC","FORMULARIO","FECHA_OCUR","HORA_OCURR","ANO_OCURRE","MES_OCURRE","DIA_OCURRE","FECHA_HORA","DIRECCION","CLASE_ACC","LOCALIDAD","CODIGO_VEH","CONDICION","MUERTE_POS","FECHA_POST","GENERO","EDAD","GRUPO ETARIO","UPL","CATEGORÍA"
"951","12695097","A001127986","43936","22:10:00","2020","ABRIL","MIERCOLES","43936","KR 103-CL 72C 02","CHOQUE","ENGATIVA","1","MOTOCICLISTA"," ","","MASCULINO","33","ADULTEZ","Engativá","FATAL"
"269","12696553","A001128061","43948","07:10:00","2020","ABRIL","LUNES","43948","AK 30-CL 23 2","CHOQUE","PUENTE ARANDA","1","PASAJERO","N","","FEMENINO","51","ADULTEZ","Puente Aranda","FATAL"
"1080","12695385","A001128066","43933","12:15:00","2020","ABRIL","DOMINGO","43933","AV AVENIDA CARACAS-CL 70B S 21","CHOQUE","USME","1","MOTOCICLISTA","S","43935","MASCULINO","29","ADULTEZ","Rafael Uribe","FATAL"
"953","12695569","A001128070","43941","05:30:00","2020","ABRIL","LUNES","43941","AV AVENIDA CARACAS-AC 49A S 42","CHOQUE","RAFAEL URIBE URIBE","2","CICLISTA"," ","","MASCULINO","37","ADULTEZ","Tunjuelito","FATAL"
"955","12694926","A001128088","43929","14:10:00","2020","ABRIL","MIERCOLES","43929","KR 80-CL 2 51","ATROPELLO","KENNEDY","0","PEATON","N","","SIN INFORMACION","0","PRIMERA INFANCIA","Tintal","FATAL"
"950","12695032","A001128101","43936","14:36:00","2020","ABRIL","MIERCOLES","43936","AK 68-CL 1 26","ATROPELLO","PUENTE ARANDA","0","PEATON","N","","MASCULINO","41","ADULTEZ","Kennedy","FATAL"
"615","12696698","A001128335","43950","19:01:00","2020","ABRIL","MIERCOLES","43950","CL 13-KR 36 02","CHOQUE","PUENTE ARANDA","2","PASAJERO","N","","FEMENINO","38","ADULTEZ","Puente Aranda","FATAL"
"1081","12696365","A001128377","43947","06:20:00","2020","ABRIL","DOMINGO","43947","AV AVENIDA CIUDAD DE CALI-CL 16A 02","CHOQUE","KENNEDY","2","MOTOCICLISTA"," ","","MASCULINO","20","JUVENTUD","Salitre","FATAL"
"527","12696825","A001128402","43953","00:40:00","2020","MAYO","SABADO","43953","KR 68-CL 22 S 2","CHOQUE","PUENTE ARANDA","1","CONDUCTOR","S","43953","MASCULINO","27","JUVENTUD","Kennedy","FATAL"
"291","12697015","A001128449","43957","07:45:00","2020","MAYO","MIERCOLES","43957","TR 44-AC 49A S 2","CHOQUE","TUNJUELITO","2","MOTOCICLISTA","S","43957","MASCULINO","50","ADULTEZ","Tunjuelito","FATAL"
"40","12697073","A001128494","43959","22:20:00","2020","MAYO","VIERNES","43959","KR 18L-CL 65A S 33","CHOQUE","CIUDAD BOLIVAR","2","MOTOCICLISTA","S","43963","MASCULINO","34","ADULTEZ","Lucero","FATAL"
"283","12696962","A001128553","43957","05:04:00","2020","MAYO","MIERCOLES","43957","KR 45-CL 185 2","CHOQUE","USAQUEN","2","MOTOCICLISTA"," ","","MASCULINO","34","ADULTEZ","Britalia","FATAL"
"302","12698472","A001128556","43977","20:00:00","2020","MAYO","MARTES","43977","KR 1-CL 22 02","VOLCAMIENTO","SANTA FE","1","MOTOCICLISTA","S","43978","MASCULINO","22","JUVENTUD","Centro Histórico","FATAL"
"282","12696949","A001128560","43958","12:00:00","2020","MAYO","JUEVES","43958","CL 157-KR 14 02","CHOQUE","USAQUEN","1","MOTOCICLISTA"," ","","SIN INFORMACION","0","PRIMERA INFANCIA","Toberín","FATAL"
"522","12700044","A001128568","43998","17:15:00","2020","JUNIO","MARTES","43998","KR 14-CL 68A S 2","VOLCAMIENTO","USME","1","MOTOCICLISTA"," ","","MASCULINO","23","JUVENTUD","Rafael Uribe","FATAL"
"510","12697051","A001128585","43960","04:00:00","2020","MAYO","SABADO","43960","CL 132D-KR 145BIS 02","CHOQUE","SUBA","1","PASAJERO","N","","MASCULINO","29","ADULTEZ","Tibabuyes","FATAL"
"531","12699738","A001128652","43994","14:25:00","2020","JUNIO","VIERNES","43994","AV AVENIDA DEL SUR-KR 75 2","CHOQUE","CIUDAD BOLIVAR","2","CICLISTA"," ","","MASCULINO","18","JUVENTUD","Arborizadora","FATAL"
"2390","12698311","A001128695","43975","21:22:00","2020","MAYO","DOMINGO","43975","KR 69H-CL 78 02","CHOQUE","ENGATIVA","2","PASAJERO","S","43976","FEMENINO","20","JUVENTUD","Tabora","FATAL"
"632","12678161","A001128778","43820","21:30:00","2019","DICIEMBRE","SABADO","43820","AV AVENIDA CARACAS-CL 31C S 05","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","S","43822","MASCULINO","55","ADULTEZ","Restrepo","FATAL"
"954","12681204","A001128811","43816","16:20:00","2019","DICIEMBRE","MARTES","43816","DG 48Y-KR 5Q S 07","ATROPELLO","RAFAEL URIBE URIBE","0","PEATON","S","43816","MASCULINO","77","ADULTO MAYOR","Rafael Uribe","FATAL"
"642","12678718","A001128822","43823","05:35:00","2019","DICIEMBRE","MARTES","43823","AV AVENIDA SUBA-CL 120 02","CHOQUE","SUBA","2","MOTOCICLISTA"," ","","MASCULINO","55","ADULTEZ","Niza","FATAL"
"1331","12680348","A001128835","43834","13:50:00","2020","ENERO","SABADO","43834","CL 70C-KR 14 S 2","ATROPELLO","USME","0","PEATON","N","","FEMENINO","57","ADULTEZ","Rafael Uribe","FATAL"
"520","12678406","A001129056","43819","06:29:00","2019","DICIEMBRE","VIERNES","43819","KR 45-CL 137 02","CHOQUE","USAQUEN","1","MOTOCICLISTA","S","43824","MASCULINO","38","ADULTEZ","Niza","FATAL"
"678","12677747","A001129130","43818","16:55:00","2019","DICIEMBRE","JUEVES","43818","CL 17-KR 9 16","ATROPELLO","SANTA FE","0","PEATON","S","43819","MASCULINO","36","ADULTEZ","Centro Histórico","FATAL"
"2285","12679878","A001129429","43827","08:07:00","2019","DICIEMBRE","SABADO","43827","CL 156-KR 20 2","CHOQUE","USAQUEN","1","PASAJERO","S","43830","MASCULINO","48","ADULTEZ","Toberín","FATAL"
"2413","12679520","A001129456","43827","12:00:00","2019","DICIEMBRE","SABADO","43827","DG 52C-AK 29 S 2","CHOQUE","TUNJUELITO","2","MOTOCICLISTA","S","43827","FEMENINO","28","JUVENTUD","Tunjuelito","FATAL"
"825","12679963","A001129633","43830","03:30:00","2019","DICIEMBRE","MARTES","43830","KR 80-CL 51 S 2","ATROPELLO","KENNEDY","0","PEATON","N","","MASCULINO","61","ADULTO MAYOR","Bosa","FATAL"
"521","12678447","A001129646","43822","05:05:00","2019","DICIEMBRE","LUNES","43822","KR 68D-CL 17A 02","CHOQUE","FONTIBON","2","CICLISTA"," ","","MASCULINO","21","JUVENTUD","Salitre","FATAL"
"2414","12679517","A001129805","43827","00:30:00","2019","DICIEMBRE","SABADO","43827","KR 10-CL 6 2","CHOQUE","SANTA FE","1","MOTOCICLISTA"," ","","MASCULINO","24","JUVENTUD","Centro Histórico","FATAL"
"2280","12683550","A001129830","43853","08:00:00","2020","ENERO","JUEVES","43853","CL 6-KR 28A 03","CHOQUE","LOS MARTIRES","3","CICLISTA"," ","","MASCULINO","31","ADULTEZ","Centro Histórico","FATAL"
"2271","12680175","A001129943","43829","11:30:00","2019","DICIEMBRE","LUNES","43829","KR 17-CL 70A S 05","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","S","43844","FEMENINO","82","ADULTO MAYOR","Lucero","FATAL"
"2031","12680358","A001130027","43831","10:20:00","2020","ENERO","MIERCOLES","43831","AV AVENIDA PRIMERA DE MAYO-CL 41 S 02","CHOQUE","KENNEDY","2","CICLISTA","S","43831","MASCULINO","62","ADULTO MAYOR","Kennedy","FATAL"
"1939","12680526","A001130057","43834","14:55:00","2020","ENERO","SABADO","43834","TR 93DBIS-CL 69 S 20","CHOQUE","CIUDAD BOLIVAR","0","PEATON","S","43843","MASCULINO","24","JUVENTUD","Arborizadora","FATAL"
"1332","12680349","A001130169","43834","00:18:00","2020","ENERO","SABADO","43834","KR 3-CL 28B S 04","CHOQUE","SAN CRISTOBAL","1","MOTOCICLISTA"," ","","MASCULINO","22","JUVENTUD","San Cristóbal","FATAL"
"687","12680373","A001130186","43832","07:30:00","2020","ENERO","JUEVES","43832","KR 88B-CL 5B 02","ATROPELLO","KENNEDY","0","PEATON","S","43849","MASCULINO","29","ADULTEZ","Patio Bonito","FATAL"
"651","12682460","A001130254","43849","00:35:00","2020","ENERO","DOMINGO","43849","DG 2-KR 80 22","CHOQUE","KENNEDY","1","MOTOCICLISTA"," ","","MASCULINO","32","ADULTEZ","Tintal","FATAL"
"670","12682291","A001130265","43846","01:50:00","2020","ENERO","JUEVES","43846","CL 80-KR 69H 2","CHOQUE","ENGATIVA","2","MOTOCICLISTA"," ","","MASCULINO","23","JUVENTUD","Tabora","FATAL"
"528","12683013","A001130319","43851","07:35:00","2020","ENERO","MARTES","43851","AV AVENIDA CIUDAD DE CALI-CL 1 S 2","ATROPELLO","KENNEDY","0","PEATON","N","","MASCULINO","27","JUVENTUD","Patio Bonito","FATAL"
"813","12680497","A001130341","43837","14:00:00","2020","ENERO","MARTES","43837","KR 3A-CL 166A 10","ATROPELLO","USAQUEN","0","PEATON","N","","FEMENINO","1","PRIMERA INFANCIA","Toberín","FATAL"
"1330","12681228","A001130410","43840","07:15:00","2020","ENERO","VIERNES","43840","CL 17-KR 81A 07","VOLCAMIENTO","FONTIBON","2","CICLISTA"," ","","MASCULINO","27","JUVENTUD","Salitre","FATAL"
"1469","12681320","A001130595","43838","15:20:00","2020","ENERO","MIERCOLES","43838","KR 96-CL 42G S 02","CHOQUE","KENNEDY","2","CICLISTA"," ","","MASCULINO","13","ADOLESCENCIA","Patio Bonito","FATAL"
"2408","12683777","A001130626","43854","04:59:00","2020","ENERO","VIERNES","43854","KR 30-CL 64A 2","CHOQUE","BARRIOS UNIDOS","1","PASAJERO","N","","MASCULINO","26","JUVENTUD","Barrios Unidos","FATAL"
"1329","12681090","A001130668","43839","16:42:00","2020","ENERO","JUEVES","43839","KR 14-CL 13 2","ATROPELLO","SANTA FE","0","PEATON","S","43839","MASCULINO","25","JUVENTUD","Centro Histórico","FATAL"
"1213","12684792","A001130793","43860","10:05:00","2020","ENERO","JUEVES","43860","AV AVENIDA DE LAS AMERICAS-CL 57 52","CHOQUE","PUENTE ARANDA","2","MOTOCICLISTA","S","43862","MASCULINO","37","ADULTEZ","Puente Aranda","FATAL"
"753","12682462","A001130862","43848","08:35:00","2020","ENERO","SABADO","43848","CL 171-KR 111 02","VOLCAMIENTO","SUBA","1","MOTOCICLISTA"," ","","MASCULINO","26","JUVENTUD","Torca","FATAL"
"669","12682285","A001131068","43846","19:20:00","2020","ENERO","JUEVES","43846","KR 14-CL 73D S 2","ATROPELLO","USME","0","PEATON","N","","MASCULINO","68","ADULTO MAYOR","Rafael Uribe","FATAL"
"652","12682453","A001131097","43849","13:30:00","2020","ENERO","DOMINGO","43849","KR 24-CL 13 S 77","CHOQUE","ANTONIO NARINO","2","CICLISTA"," ","","MASCULINO","17","ADOLESCENCIA","Restrepo","FATAL"
"1328","12684645","A001131222","43854","17:25:00","2020","ENERO","VIERNES","43854","AV AVENIDA CIUDAD DE CALI-CL 19 2","CHOQUE","FONTIBON","2","MOTOCICLISTA","S","43855","MASCULINO","20","JUVENTUD","Salitre","FATAL"
"1327","12684635","A001131417","43858","09:50:00","2020","ENERO","MARTES","43858","KR 92-CL 6C 39","CHOQUE","KENNEDY","0","PEATON","N","","FEMENINO","52","ADULTEZ","Tintal","FATAL"
"672","12682642","A001131424","43848","17:30:00","2020","ENERO","SABADO","43848","KR 14-CL 6 02","ATROPELLO","CANDELARIA","0","PEATON","S","43849","MASCULINO","50","ADULTEZ","Centro Histórico","FATAL"
"2138","12684209","A001131490","43857","10:50:00","2020","ENERO","LUNES","43857","CL 65-KR 78 S 2","ATROPELLO","BOSA","0","PEATON","N","","MASCULINO","63","ADULTO MAYOR","Bosa","FATAL"
"2153","12685992","A001131532","43860","07:10:00","2020","ENERO","JUEVES","43860","DG 25C-KR 3 S 90","VOLCAMIENTO","SAN CRISTOBAL","1","CICLISTA"," ","","MASCULINO","24","JUVENTUD","San Cristóbal","FATAL"
"2038","12684982","A001131629","43862","00:50:00","2020","FEBRERO","SABADO","43862","AK 30-CL 33 2","ATROPELLO","TEUSAQUILLO","1","MOTOCICLISTA"," ","","MASCULINO","29","ADULTEZ","Teusaquillo","FATAL"
"2021","12686445","A001131710","43868","22:20:00","2020","FEBRERO","VIERNES","43868","AV AVENIDA BOYACA-AC 19 2","ATROPELLO","FONTIBON","0","PEATON","N","","MASCULINO","51","ADULTEZ","Salitre","FATAL"
"1466","12687092","A001131764","43872","14:52:00","2020","FEBRERO","MARTES","43872","KR 26-CL 47B S 2","CHOQUE","TUNJUELITO","1","MOTOCICLISTA","N","","MASCULINO","23","JUVENTUD","Tunjuelito","FATAL"
"958","12692670","A001131895","43897","11:04:00","2020","MARZO","SABADO","43897","AV AVENIDA CIRCUNVALAR-CL 60 2","CHOQUE","CHAPINERO","1","CONDUCTOR","S","43898","MASCULINO","22","JUVENTUD","Chapinero","FATAL"
"2012","12685208","A001132032","43862","11:05:00","2020","FEBRERO","SABADO","43862","KR 72-CL 62D S 22","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","S","43865","FEMENINO","66","ADULTO MAYOR","Arborizadora","FATAL"
"1472","12684980","A001132040","43861","13:42:00","2020","ENERO","VIERNES","43861","CL 57A-KR 79A S 20","ATROPELLO","KENNEDY","0","PEATON","N","","FEMENINO","55","ADULTEZ","Bosa","FATAL"
"2040","12685304","A001132052","43864","05:53:00","2020","FEBRERO","LUNES","43864","AV AVENIDA BOYACA-KR 69B 02","ATROPELLO","ENGATIVA","0","PEATON","N","","FEMENINO","31","ADULTEZ","Tabora","FATAL"
"559","12687413","A001132054","43873","05:31:00","2020","FEBRERO","MIERCOLES","43873","CL 26-KR 103 22","ATROPELLO","FONTIBON","0","PEATON","S","43896","MASCULINO","74","ADULTO MAYOR","Fontibón","FATAL"
"1207","12684641","A001132075","43859","06:42:00","2020","ENERO","MIERCOLES","43859","AV AVENIDA CARACAS-CL 68A S 24","CHOQUE","USME","1","CICLISTA"," ","","MASCULINO","25","JUVENTUD","Rafael Uribe","FATAL"
"1195","12688457","A001132102","43878","19:52:00","2020","FEBRERO","LUNES","43878","KR 98B-CL 65 S 48","CHOQUE","BOSA","2","CICLISTA","S","43879","MASCULINO","18","JUVENTUD","Porvenir","FATAL"
"1335","12686695","A001132186","43870","19:56:00","2020","FEBRERO","DOMINGO","43870","AV AVENIDA CARACAS-CL 64A S 2","CHOQUE","USME","2","PASAJERO","S","43871","FEMENINO","25","JUVENTUD","Rafael Uribe","FATAL"
"247","12685349","A001132206","43865","01:20:00","2020","FEBRERO","MARTES","43865","KR 96-CL 65 02","ATROPELLO","ENGATIVA","0","PEATON","N","","SIN INFORMACION","0","PRIMERA INFANCIA","Engativá","FATAL"
"49","12685303","A001132235","43864","18:39:00","2020","FEBRERO","LUNES","43864","KR 9-CL 189 02","ATROPELLO","USAQUEN","0","PEATON","N","","MASCULINO","1","PRIMERA INFANCIA","Toberín","FATAL"
"2039","12685115","A001132250","43862","20:40:00","2020","FEBRERO","SABADO","43862","AV AVENIDA CIUDAD DE VILLAVICENCIO-TR 70C 2","CHOQUE","CIUDAD BOLIVAR","2","CICLISTA"," ","","MASCULINO","45","ADULTEZ","Arborizadora","FATAL"
"1459","12690783","A001132253","43877","12:30:00","2020","FEBRERO","DOMINGO","43877","AV AVENIDA BOYACA-CL 59A S 02","CHOQUE","CIUDAD BOLIVAR","1","MOTOCICLISTA","S","43878","MASCULINO","22","JUVENTUD","Lucero","FATAL"
"246","12685310","A001132296","43864","10:22:00","2020","FEBRERO","LUNES","43864","CL 28B-KR 9C SE 95","CHOQUE","SAN CRISTOBAL","1","PASAJERO","N","","MASCULINO","54","ADULTEZ","San Cristóbal","FATAL"
"2037","12686605","A001132540","43867","21:20:00","2020","FEBRERO","JUEVES","43867","KR 7-CL 107 2","ATROPELLO","USAQUEN","0","PEATON","S","43867","FEMENINO","44","ADULTEZ","Usaquén","FATAL"
"1473","12684978","A001132577","43861","12:10:00","2020","ENERO","VIERNES","43861","TR 37-CL 79 S 2","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","N","","MASCULINO","15","ADOLESCENCIA","Arborizadora","FATAL"
"2023","12685111","A001132653","43862","08:37:00","2020","FEBRERO","SABADO","43862","AV AVENIDA CIUDAD DE CALI-CL 13A 02","CHOQUE","KENNEDY","1","MOTOCICLISTA"," ","","MASCULINO","25","JUVENTUD","Salitre","FATAL"
"2022","12685117","A001132715","43863","23:29:00","2020","FEBRERO","DOMINGO","43863","AK 45-CL 223 33","CHOQUE","USAQUEN","1","CICLISTA"," ","","MASCULINO","32","ADULTEZ","Torca","FATAL"
"1945","12689467","A001132766","43884","20:50:00","2020","FEBRERO","DOMINGO","43884","KR 32A-CL 2 02","CHOQUE","PUENTE ARANDA","2","MOTOCICLISTA","S","43885","MASCULINO","32","ADULTEZ","Puente Aranda","FATAL"
"816","12688727","A001132946","43879","18:28:00","2020","FEBRERO","MARTES","43879","CL 6-KR 82A 2","ATROPELLO","KENNEDY","0","PEATON","S","43917","FEMENINO","55","ADULTEZ","Tintal","FATAL"
"682","12687096","A001133085","43872","22:03:00","2020","FEBRERO","MARTES","43872","CL 13-KR 69F 2","ATROPELLO","FONTIBON","0","PEATON","S","43873","FEMENINO","53","ADULTEZ","Salitre","FATAL"
"1206","12687124","A001133122","43872","12:16:00","2020","FEBRERO","MARTES","43872","KR 7-CL 52 1","VOLCAMIENTO","CHAPINERO","1","CICLISTA","S","43874","MASCULINO","31","ADULTEZ","Chapinero","FATAL"
"54","12696544","A001133127","43949","22:00:00","2020","ABRIL","MARTES","43949","AV AVENIDA BOYACA-AC 39C S 09","CHOQUE","KENNEDY","1","MOTOCICLISTA"," ","","MASCULINO","34","ADULTEZ","Kennedy","FATAL"
"2033","12689234","A001133495","43882","04:05:00","2020","FEBRERO","VIERNES","43882","AK 14-CL 49 02","CHOQUE","CHAPINERO","2","MOTOCICLISTA"," ","","MASCULINO","28","JUVENTUD","Chapinero","FATAL"
"818","12689349","A001133523","43872","16:10:00","2020","FEBRERO","MARTES","43872","CL 1A-KR 17A 2","ATROPELLO","LOS MARTIRES","0","PEATON","S","43881","MASCULINO","80","ADULTO MAYOR","Centro Histórico","FATAL"
"1613","12688096","A001133557","43876","17:37:00","2020","FEBRERO","SABADO","43876","CL 71-KR 3H S 39","CHOQUE","USME","2","MOTOCICLISTA"," ","","MASCULINO","20","JUVENTUD","Rafael Uribe","FATAL"
"1480","12688691","A001133641","43879","12:13:00","2020","FEBRERO","MARTES","43879","DG 44A-TR 23BIS S 2","CHOQUE","RAFAEL URIBE URIBE","1","MOTOCICLISTA"," ","","MASCULINO","51","ADULTEZ","Restrepo","FATAL"
"1465","12688091","A001133670","43877","06:22:00","2020","FEBRERO","DOMINGO","43877","KR 33-CL 17A 02","CHOQUE","PUENTE ARANDA","2","MOTOCICLISTA"," ","","FEMENINO","33","ADULTEZ","Puente Aranda","FATAL"
"1481","12689336","A001133673","43883","05:42:00","2020","FEBRERO","SABADO","43883","CL 11-KR 28 S 2","CHOQUE","ANTONIO NARINO","2","MOTOCICLISTA"," ","","MASCULINO","39","ADULTEZ","Restrepo","FATAL"
"1324","12689063","A001133866","43881","06:40:00","2020","FEBRERO","JUEVES","43881","DG 62-KR 19D S 87","ATROPELLO","CIUDAD BOLIVAR","0","PEATON","S","43881","MASCULINO","20","JUVENTUD","Arborizadora","FATAL"
"1321","12689460","A001133966","43879","03:04:00","2020","FEBRERO","MARTES","43879","DG 49-KR 84 S 19","ATROPELLO","BOSA","0","PEATON","S","43879","MASCULINO","73","ADULTO MAYOR","Edén","FATAL"
"1205","12690802","A001134071","43890","05:10:00","2020","FEBRERO","SABADO","43890","KR 50-CL 16 S 30","CHOQUE","PUENTE ARANDA","1","PASAJERO","N","","FEMENINO","51","ADULTEZ","Puente Aranda","FATAL"
"1660","12694913","A001134078","43924","21:32:00","2020","ABRIL","VIERNES","43924","KR 12D-CL 27 S 2","CHOQUE","RAFAEL URIBE URIBE","2","CICLISTA","S","43926","MASCULINO","47","ADULTEZ","Restrepo","FATAL"
"1320","12690695","A001134132","43889","16:40:00","2020","FEBRERO","VIERNES","43889","CL 111ABIS-KR 3A S 2","ATROPELLO","USME","0","PEATON","N","","MASCULINO","15","ADOLESCENCIA","Usme - Entrenubes","FATAL"
"2034","12689561","A001134281","43883","12:45:00","2020","FEBRERO","SABADO","43883","CL 145-KR 101 2","ATROPELLO","SUBA","0","PEATON","S","43885","FEMENINO","46","ADULTEZ","Suba","FATAL"
"675","12689711","A001134464","43885","15:50:00","2020","FEBRERO","LUNES","43885","KR 68D-CL 10A 25","ATROPELLO","KENNEDY","0","PEATON","S","43885","MASCULINO","52","ADULTEZ","Tintal","FATAL"
"1460","12690801","A001134520","43890","20:01:00","2020","FEBRERO","SABADO","43890","KR 110-CL 67A 02","VOLCAMIENTO","ENGATIVA","2","CICLISTA"," ","","MASCULINO","53","ADULTEZ","Engativá","FATAL"
"1079","12693434","A001134535","43901","05:23:00","2020","MARZO","MIERCOLES","43901","AV AVENIDA BOYACA-KR 14F 2","VOLCAMIENTO","USME","2","MOTOCICLISTA"," ","","MASCULINO","41","ADULTEZ","Rafael Uribe","FATAL"
"731","12689341","A001134581","43883","19:27:00","2020","FEBRERO","SABADO","43883","KR 24-CL 71 25","ATROPELLO","BARRIOS UNIDOS","0","PEATON","N","","MASCULINO","58","ADULTEZ","Barrios Unidos","FATAL"
"39","12690794","A001134599","43890","08:02:00","2020","FEBRERO","SABADO","43890","CL 139-KR 95B 26","CHOQUE","SUBA","1","MOTOCICLISTA"," ","","FEMENINO","33","ADULTEZ","Rincón de Suba","FATAL"
"1212","12690793","A001134635","43890","14:22:00","2020","FEBRERO","SABADO","43890","AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 38 02","CHOQUE","CIUDAD BOLIVAR","2","MOTOCICLISTA"," ","","FEMENINO","39","ADULTEZ","Arborizadora","FATAL"
"1951","12693979","A001134644","43904","06:25:00","2020","MARZO","SABADO","43904","TR 13G-DG 45B S 02","CHOQUE","RAFAEL URIBE URIBE","2","MOTOCICLISTA","S","43904","MASCULINO","50","ADULTEZ","Rafael Uribe","FATAL"
"1463","12692408","A001134773","43896","16:00:00","2020","MARZO","VIERNES","43896","AV AVENIDA DEL SUR-KR 75D 11","CHOQUE","BOSA","1","MOTOCICLISTA"," ","","MASCULINO","19","JUVENTUD","Bosa","FATAL"
"1208","12691476","A001134905","43893","05:33:00","2020","MARZO","MARTES","43893","KR 19G-CL 63 S 2","CHOQUE","CIUDAD BOLIVAR","2","MOTOCICLISTA"," ","","MASCULINO","33","ADULTEZ","Arborizadora","FATAL"
"1458","12690404","A001134913","43888","01:20:00","2020","FEBRERO","JUEVES","43888","AV AVENIDA BOYACA-CL 68B S 2","CHOQUE","USME","2","MOTOCICLISTA"," ","","MASCULINO","21","JUVENTUD","Tabora","FATAL"
"2135","12692584","A001135225","43898","17:50:00","2020","MARZO","DOMINGO","43898","KR 77C-CL 63A S 78","CHOQUE","CIUDAD BOLIVAR","2","MOTOCICLISTA"," ","","MASCULINO","28","JUVENTUD","Arborizadora","FATAL"
"1322","12690697","A001135307","43890","01:44:00","2020","FEBRERO","SABADO","43890","KR 71G-CL 53C S 02","CHOQUE","BOSA","2","MOTOCICLISTA"," ","","MASCULINO","36","ADULTEZ","Bosa","FATAL"
"2259","12692403","A001135346","43896","06:00:00","2020","MARZO","VIERNES","43896","AC 80-KR 101 2","VOLCAMIENTO","ENGATIVA","2","CICLISTA"," ","","MASCULINO","25","JUVENTUD","Engativá","FATAL"
"1457","12692587","A001135446","43895","21:00:00","2020","MARZO","JUEVES","43895","CL 100-KR 9 2","CHOQUE","USAQUEN","1","MOTOCICLISTA"," ","","MASCULINO","23","JUVENTUD","Chapinero","FATAL"
"1462","12692401","A001135449","43896","06:50:00","2020","MARZO","VIERNES","43896","KR 30-CL 80 02","CHOQUE","BARRIOS UNIDOS","2","MOTOCICLISTA"," ","","FEMENINO","25","JUVENTUD","Barrios Unidos","FATAL"
"2136","12692655","A001135460","43897","18:40:00","2020","MARZO","SABADO","43897","KR 77A-CL 67 80","ATROPELLO","ENGATIVA","0","PEATON","S","44032","MASCULINO","58","ADULTEZ","Tabora","FATAL"
"2169","12692179","A001135507","43895","19:49:00","2020","MARZO","JUEVES","43895","CL 26-KR 78 S 02","ATROPELLO","KENNEDY","0","PEATON","N","","FEMENINO","63","ADULTO MAYOR","Kennedy","FATAL"
